layer,head,mean_value,rank
15,26,0.379150390625,426
22,20,0.379150390625,427
26,3,0.379150390625,428
26,31,0.379150390625,429
27,4,0.379150390625,430
27,7,0.379150390625,431
28,20,0.379150390625,432
8,19,0.37939453125,433
16,21,0.37939453125,434
22,31,0.37939453125,435
23,19,0.37939453125,436
24,26,0.37939453125,437
25,0,0.37939453125,438
31,28,0.37939453125,439
7,10,0.379638671875,440
13,24,0.379638671875,441
22,27,0.379638671875,442
27,13,0.379638671875,443
29,10,0.379638671875,444
29,31,0.379638671875,445
2,25,0.3798828125,446
4,13,0.3798828125,447
5,7,0.3798828125,448
5,11,0.3798828125,449
9,22,0.3798828125,450
14,16,0.3798828125,451
17,20,0.3798828125,452
19,14,0.3798828125,453
22,29,0.3798828125,454
27,5,0.3798828125,455
27,30,0.3798828125,456
18,20,0.380126953125,457
18,23,0.380126953125,458
23,25,0.380126953125,459
29,1,0.380126953125,460
29,7,0.380126953125,461
11,11,0.38037109375,462
14,22,0.38037109375,463
16,9,0.38037109375,464
20,26,0.38037109375,465
24,24,0.38037109375,466
28,21,0.38037109375,467
29,8,0.38037109375,468
31,14,0.38037109375,469
3,21,0.380615234375,470
7,2,0.380615234375,471
10,31,0.380615234375,472
11,25,0.380615234375,473
21,9,0.380615234375,474
22,0,0.380615234375,475
23,10,0.380615234375,476
24,25,0.380615234375,477
26,26,0.380615234375,478
28,15,0.380615234375,479
29,16,0.380615234375,480
30,9,0.380615234375,481
3,4,0.380859375,482
4,2,0.380859375,483
5,3,0.380859375,484
6,13,0.380859375,485
7,14,0.380859375,486
10,2,0.380859375,487
13,9,0.380859375,488
13,27,0.380859375,489
18,12,0.380859375,490
21,0,0.380859375,491
22,7,0.380859375,492
23,11,0.380859375,493
24,27,0.380859375,494
25,22,0.380859375,495
30,21,0.380859375,496
19,25,0.381103515625,497
20,14,0.381103515625,498
21,1,0.381103515625,499
21,18,0.381103515625,500
23,9,0.381103515625,501
24,20,0.381103515625,502
24,28,0.381103515625,503
30,6,0.381103515625,504
30,23,0.381103515625,505
12,22,0.38134765625,506
13,20,0.38134765625,507
20,18,0.38134765625,508
21,13,0.38134765625,509
22,10,0.38134765625,510
27,20,0.38134765625,511
0,18,0.381591796875,512
5,23,0.381591796875,513
7,29,0.381591796875,514
9,17,0.381591796875,515
16,1,0.381591796875,516
23,18,0.381591796875,517
25,1,0.381591796875,518
25,24,0.381591796875,519
25,26,0.381591796875,520
26,14,0.381591796875,521
27,6,0.381591796875,522
1,15,0.3818359375,523
1,22,0.3818359375,524
4,5,0.3818359375,525
5,1,0.3818359375,526
9,16,0.3818359375,527
13,7,0.3818359375,528
13,11,0.3818359375,529
16,18,0.3818359375,530
18,17,0.3818359375,531
21,28,0.3818359375,532
26,20,0.3818359375,533
0,11,0.382080078125,534
3,27,0.382080078125,535
9,31,0.382080078125,536
12,29,0.382080078125,537
15,9,0.382080078125,538
17,2,0.382080078125,539
21,19,0.382080078125,540
24,4,0.382080078125,541
25,4,0.382080078125,542
31,21,0.382080078125,543
5,27,0.38232421875,544
6,4,0.38232421875,545
6,16,0.38232421875,546
8,2,0.38232421875,547
8,8,0.38232421875,548
10,9,0.38232421875,549
10,22,0.38232421875,550
14,10,0.38232421875,551
16,29,0.38232421875,552
21,15,0.38232421875,553
22,9,0.38232421875,554
22,12,0.38232421875,555
22,22,0.38232421875,556
23,27,0.38232421875,557
26,15,0.38232421875,558
30,16,0.38232421875,559
5,26,0.382568359375,560
9,26,0.382568359375,561
11,20,0.382568359375,562
19,16,0.382568359375,563
24,18,0.382568359375,564
24,30,0.382568359375,565
26,16,0.382568359375,566
27,18,0.382568359375,567
28,1,0.382568359375,568
30,18,0.382568359375,569
3,31,0.3828125,570
20,16,0.3828125,571
21,29,0.3828125,572
22,24,0.3828125,573
25,25,0.3828125,574
28,25,0.3828125,575
29,12,0.3828125,576
9,28,0.383056640625,577
10,3,0.383056640625,578
10,4,0.383056640625,579
20,24,0.383056640625,580
25,2,0.383056640625,581
25,16,0.383056640625,582
29,14,0.383056640625,583
3,11,0.38330078125,584
4,12,0.38330078125,585
11,28,0.38330078125,586
20,1,0.38330078125,587
21,26,0.38330078125,588
22,2,0.38330078125,589
23,31,0.38330078125,590
24,22,0.38330078125,591
25,30,0.38330078125,592
31,27,0.38330078125,593
1,6,0.383544921875,594
3,8,0.383544921875,595
15,15,0.383544921875,596
18,13,0.383544921875,597
19,13,0.383544921875,598
28,19,0.383544921875,599
31,11,0.383544921875,600
12,14,0.3837890625,601
14,4,0.3837890625,602
17,30,0.3837890625,603
22,5,0.3837890625,604
27,9,0.3837890625,605
27,31,0.3837890625,606
28,30,0.3837890625,607
4,6,0.384033203125,608
6,19,0.384033203125,609
21,31,0.384033203125,610
22,3,0.384033203125,611
23,29,0.384033203125,612
24,3,0.384033203125,613
29,26,0.384033203125,614
11,14,0.38427734375,615
13,14,0.38427734375,616
13,26,0.38427734375,617
18,24,0.38427734375,618
20,4,0.38427734375,619
22,28,0.38427734375,620
23,24,0.38427734375,621
2,9,0.384521484375,622
10,6,0.384521484375,623
21,4,0.384521484375,624
22,8,0.384521484375,625
25,5,0.384521484375,626
30,13,0.384521484375,627
9,18,0.384765625,628
10,30,0.384765625,629
11,1,0.384765625,630
11,30,0.384765625,631
13,10,0.384765625,632
14,2,0.384765625,633
19,0,0.384765625,634
20,0,0.384765625,635
23,22,0.384765625,636
5,8,0.385009765625,637
5,24,0.385009765625,638
10,21,0.385009765625,639
17,12,0.385009765625,640
22,19,0.385009765625,641
28,8,0.385009765625,642
8,15,0.38525390625,643
18,22,0.38525390625,644
21,8,0.38525390625,645
21,11,0.38525390625,646
7,24,0.385498046875,647
8,12,0.385498046875,648
14,23,0.385498046875,649
23,8,0.385498046875,650
25,12,0.385498046875,651
3,29,0.3857421875,652
9,12,0.3857421875,653
9,14,0.3857421875,654
16,25,0.3857421875,655
28,11,0.3857421875,656
13,28,0.385986328125,657
19,24,0.385986328125,658
25,14,0.385986328125,659
29,21,0.385986328125,660
30,8,0.385986328125,661
3,25,0.38623046875,662
7,13,0.38623046875,663
