model,head,condition,layer,step,mean_drift,mean_entropy
pythia-2.8b-deduped,8,ablated,resid_mid,16,0.22320556640625,2.7464090744033456
pythia-2.8b-deduped,8,ablated,resid_final,16,0.361083984375,2.7464090744033456
pythia-2.8b-deduped,8,ablated,resid0,17,0.804473876953125,1.8195998333394527
pythia-2.8b-deduped,8,ablated,resid_mid,17,0.2261962890625,1.8195998333394527
pythia-2.8b-deduped,8,ablated,resid_final,17,0.34808349609375,1.8195998333394527
pythia-2.8b-deduped,8,ablated,resid0,18,0.791717529296875,2.171384882181883
pythia-2.8b-deduped,8,ablated,resid_mid,18,0.240631103515625,2.171384882181883
pythia-2.8b-deduped,8,ablated,resid_final,18,0.40380859375,2.171384882181883
pythia-2.8b-deduped,8,ablated,resid0,19,0.884002685546875,2.7687939014285803
pythia-2.8b-deduped,8,ablated,resid_mid,19,0.20416259765625,2.7687939014285803
pythia-2.8b-deduped,8,ablated,resid_final,19,0.43707275390625,2.7687939014285803
pythia-2.8b-deduped,8,ablated,resid0,20,0.807861328125,2.5416801255196333
pythia-2.8b-deduped,8,ablated,resid_mid,20,0.217132568359375,2.5416801255196333
pythia-2.8b-deduped,8,ablated,resid_final,20,0.32427978515625,2.5416801255196333
pythia-2.8b-deduped,8,ablated,resid0,21,0.79595947265625,2.709950065240264
pythia-2.8b-deduped,8,ablated,resid_mid,21,0.214935302734375,2.709950065240264
pythia-2.8b-deduped,8,ablated,resid_final,21,0.3455810546875,2.709950065240264
pythia-2.8b-deduped,8,ablated,resid0,22,0.836517333984375,2.361953614745289
pythia-2.8b-deduped,8,ablated,resid_mid,22,0.22503662109375,2.361953614745289
pythia-2.8b-deduped,8,ablated,resid_final,22,0.37408447265625,2.361953614745289
pythia-2.8b-deduped,8,ablated,resid0,23,0.90582275390625,2.2512345826253295
pythia-2.8b-deduped,8,ablated,resid_mid,23,0.23712158203125,2.2512345826253295
pythia-2.8b-deduped,8,ablated,resid_final,23,0.39739990234375,2.2512345826253295
pythia-2.8b-deduped,8,ablated,resid0,24,0.849029541015625,2.3024696099746507
pythia-2.8b-deduped,8,ablated,resid_mid,24,0.206634521484375,2.3024696099746507
pythia-2.8b-deduped,8,ablated,resid_final,24,0.3663330078125,2.3024696099746507
pythia-2.8b-deduped,8,ablated,resid0,25,0.87396240234375,2.2662765620762
pythia-2.8b-deduped,8,ablated,resid_mid,25,0.236968994140625,2.2662765620762
pythia-2.8b-deduped,8,ablated,resid_final,25,0.360260009765625,2.2662765620762
pythia-2.8b-deduped,8,ablated,resid0,26,0.8701171875,2.156952092424035
pythia-2.8b-deduped,8,ablated,resid_mid,26,0.2032470703125,2.156952092424035
pythia-2.8b-deduped,8,ablated,resid_final,26,0.38848876953125,2.156952092424035
pythia-2.8b-deduped,8,ablated,resid0,27,0.80938720703125,2.3778365154284984
pythia-2.8b-deduped,8,ablated,resid_mid,27,0.174713134765625,2.3778365154284984
pythia-2.8b-deduped,8,ablated,resid_final,27,0.25189208984375,2.3778365154284984
pythia-2.8b-deduped,8,ablated,resid0,28,0.8828125,2.7697421825723723
pythia-2.8b-deduped,8,ablated,resid_mid,28,0.2254638671875,2.7697421825723723
pythia-2.8b-deduped,8,ablated,resid_final,28,0.41796875,2.7697421825723723
pythia-2.8b-deduped,8,ablated,resid0,29,0.863983154296875,1.9771092091687024
pythia-2.8b-deduped,8,ablated,resid_mid,29,0.24957275390625,1.9771092091687024
pythia-2.8b-deduped,8,ablated,resid_final,29,0.425994873046875,1.9771092091687024
pythia-2.8b-deduped,8,ablated,resid0,30,0.680145263671875,1.5760966427624226
pythia-2.8b-deduped,8,ablated,resid_mid,30,0.216156005859375,1.5760966427624226
pythia-2.8b-deduped,8,ablated,resid_final,30,0.277008056640625,1.5760966427624226
pythia-2.8b-deduped,8,ablated,resid0,31,0.88323974609375,2.904916536062956
pythia-2.8b-deduped,8,ablated,resid_mid,31,0.232177734375,2.904916536062956
pythia-2.8b-deduped,8,ablated,resid_final,31,0.497802734375,2.904916536062956
pythia-2.8b-deduped,8,ablated,resid0,32,0.787261962890625,1.7707405391847715
pythia-2.8b-deduped,8,ablated,resid_mid,32,0.226776123046875,1.7707405391847715
pythia-2.8b-deduped,8,ablated,resid_final,32,0.27288818359375,1.7707405391847715
pythia-2.8b-deduped,8,ablated,resid0,33,0.877166748046875,2.41116132424213
pythia-2.8b-deduped,8,ablated,resid_mid,33,0.22918701171875,2.41116132424213
pythia-2.8b-deduped,8,ablated,resid_final,33,0.32354736328125,2.41116132424213
pythia-2.8b-deduped,8,ablated,resid0,34,0.920745849609375,2.173834729474038
pythia-2.8b-deduped,8,ablated,resid_mid,34,0.261383056640625,2.173834729474038
pythia-2.8b-deduped,8,ablated,resid_final,34,0.46112060546875,2.173834729474038
pythia-2.8b-deduped,8,ablated,resid0,35,0.843597412109375,1.63856082665734
pythia-2.8b-deduped,8,ablated,resid_mid,35,0.22027587890625,1.63856082665734
pythia-2.8b-deduped,8,ablated,resid_final,35,0.39117431640625,1.63856082665734
pythia-2.8b-deduped,8,ablated,resid0,36,0.7347412109375,1.9536552398349158
pythia-2.8b-deduped,8,ablated,resid_mid,36,0.213592529296875,1.9536552398349158
pythia-2.8b-deduped,8,ablated,resid_final,36,0.315521240234375,1.9536552398349158
pythia-2.8b-deduped,8,ablated,resid0,37,0.9051513671875,2.61782094091177
pythia-2.8b-deduped,8,ablated,resid_mid,37,0.253326416015625,2.61782094091177
pythia-2.8b-deduped,8,ablated,resid_final,37,0.467742919921875,2.61782094091177
pythia-2.8b-deduped,8,ablated,resid0,38,0.9161376953125,2.1088395521510392
pythia-2.8b-deduped,8,ablated,resid_mid,38,0.226959228515625,2.1088395521510392
pythia-2.8b-deduped,8,ablated,resid_final,38,0.461761474609375,2.1088395521510392
pythia-2.8b-deduped,8,ablated,resid0,39,0.858154296875,1.7230258837698784
pythia-2.8b-deduped,8,ablated,resid_mid,39,0.234375,1.7230258837698784
pythia-2.8b-deduped,8,ablated,resid_final,39,0.394561767578125,1.7230258837698784
pythia-2.8b-deduped,8,ablated,resid0,40,0.813201904296875,1.7928465145232622
pythia-2.8b-deduped,8,ablated,resid_mid,40,0.2254638671875,1.7928465145232622
pythia-2.8b-deduped,8,ablated,resid_final,40,0.349884033203125,1.7928465145232622
pythia-2.8b-deduped,8,ablated,resid0,41,0.84759521484375,2.230574990011519
pythia-2.8b-deduped,8,ablated,resid_mid,41,0.243408203125,2.230574990011519
pythia-2.8b-deduped,8,ablated,resid_final,41,0.408203125,2.230574990011519
pythia-2.8b-deduped,8,ablated,resid0,42,0.847808837890625,1.7454519593156874
pythia-2.8b-deduped,8,ablated,resid_mid,42,0.2373046875,1.7454519593156874
pythia-2.8b-deduped,8,ablated,resid_final,42,0.357940673828125,1.7454519593156874
pythia-2.8b-deduped,8,ablated,resid0,43,0.91607666015625,2.630142207024619
pythia-2.8b-deduped,8,ablated,resid_mid,43,0.2393798828125,2.630142207024619
pythia-2.8b-deduped,8,ablated,resid_final,43,0.41168212890625,2.630142207024619
pythia-2.8b-deduped,8,ablated,resid0,44,0.888031005859375,1.7045306686777622
pythia-2.8b-deduped,8,ablated,resid_mid,44,0.23175048828125,1.7045306686777622
pythia-2.8b-deduped,8,ablated,resid_final,44,0.345062255859375,1.7045306686777622
pythia-2.8b-deduped,8,ablated,resid0,45,0.8038330078125,2.2002375746378675
pythia-2.8b-deduped,8,ablated,resid_mid,45,0.230926513671875,2.2002375746378675
pythia-2.8b-deduped,8,ablated,resid_final,45,0.383514404296875,2.2002375746378675
pythia-2.8b-deduped,8,ablated,resid0,46,0.750091552734375,1.7177656097337604
pythia-2.8b-deduped,8,ablated,resid_mid,46,0.230804443359375,1.7177656097337604
pythia-2.8b-deduped,8,ablated,resid_final,46,0.330657958984375,1.7177656097337604
pythia-2.8b-deduped,8,ablated,logits,47,,2.4868568894453347
pythia-2.8b-deduped,26,ablated,resid0,0,0.9385986328125,3.638146698474884
pythia-2.8b-deduped,26,ablated,resid_mid,0,0.23577880859375,3.638146698474884
pythia-2.8b-deduped,26,ablated,resid_final,0,0.350372314453125,3.638146698474884
pythia-2.8b-deduped,26,ablated,resid0,1,0.781005859375,3.591899812221527
pythia-2.8b-deduped,26,ablated,resid_mid,1,0.22320556640625,3.591899812221527
pythia-2.8b-deduped,26,ablated,resid_final,1,0.379974365234375,3.591899812221527
pythia-2.8b-deduped,26,ablated,resid0,2,0.6356201171875,3.433965254575014
pythia-2.8b-deduped,26,ablated,resid_mid,2,0.18157958984375,3.433965254575014
pythia-2.8b-deduped,26,ablated,resid_final,2,0.251800537109375,3.433965254575014
pythia-2.8b-deduped,26,ablated,resid0,3,0.84185791015625,4.656578226014972
pythia-2.8b-deduped,26,ablated,resid_mid,3,0.189971923828125,4.656578226014972
pythia-2.8b-deduped,26,ablated,resid_final,3,0.4896240234375,4.656578226014972
pythia-2.8b-deduped,26,ablated,resid0,4,0.868072509765625,4.100913554430008
pythia-2.8b-deduped,26,ablated,resid_mid,4,0.20849609375,4.100913554430008
pythia-2.8b-deduped,26,ablated,resid_final,4,0.28759765625,4.100913554430008
pythia-2.8b-deduped,26,ablated,resid0,5,0.9063720703125,3.334534417837858
pythia-2.8b-deduped,26,ablated,resid_mid,5,0.208709716796875,3.334534417837858
pythia-2.8b-deduped,26,ablated,resid_final,5,0.330047607421875,3.334534417837858
pythia-2.8b-deduped,26,ablated,resid0,6,0.8846435546875,3.7022731913020834
pythia-2.8b-deduped,26,ablated,resid_mid,6,0.1971435546875,3.7022731913020834
pythia-2.8b-deduped,26,ablated,resid_final,6,0.36627197265625,3.7022731913020834
pythia-2.8b-deduped,26,ablated,resid0,7,0.86163330078125,3.3597900196909904
pythia-2.8b-deduped,26,ablated,resid_mid,7,0.2003173828125,3.3597900196909904
pythia-2.8b-deduped,26,ablated,resid_final,7,0.32672119140625,3.3597900196909904
pythia-2.8b-deduped,26,ablated,resid0,8,0.798095703125,3.0892478727637354
pythia-2.8b-deduped,26,ablated,resid_mid,8,0.209259033203125,3.0892478727637354
pythia-2.8b-deduped,26,ablated,resid_final,8,0.29107666015625,3.0892478727637354
pythia-2.8b-deduped,26,ablated,resid0,9,0.901519775390625,3.014758426696062
pythia-2.8b-deduped,26,ablated,resid_mid,9,0.212493896484375,3.014758426696062
pythia-2.8b-deduped,26,ablated,resid_final,9,0.43585205078125,3.014758426696062
pythia-2.8b-deduped,26,ablated,resid0,10,0.87176513671875,2.6406040396541357
pythia-2.8b-deduped,26,ablated,resid_mid,10,0.203765869140625,2.6406040396541357
pythia-2.8b-deduped,26,ablated,resid_final,10,0.356964111328125,2.6406040396541357
pythia-2.8b-deduped,26,ablated,resid0,11,0.88922119140625,2.7005453351011965
pythia-2.8b-deduped,26,ablated,resid_mid,11,0.220367431640625,2.7005453351011965
pythia-2.8b-deduped,26,ablated,resid_final,11,0.40777587890625,2.7005453351011965
pythia-2.8b-deduped,26,ablated,resid0,12,0.83148193359375,2.003113803220913
pythia-2.8b-deduped,26,ablated,resid_mid,12,0.1922607421875,2.003113803220913
pythia-2.8b-deduped,26,ablated,resid_final,12,0.316497802734375,2.003113803220913
pythia-2.8b-deduped,26,ablated,resid0,13,0.848297119140625,3.170394544955343
pythia-2.8b-deduped,26,ablated,resid_mid,13,0.20947265625,3.170394544955343
pythia-2.8b-deduped,26,ablated,resid_final,13,0.45068359375,3.170394544955343
pythia-2.8b-deduped,26,ablated,resid0,14,0.880859375,2.2079614647082053
pythia-2.8b-deduped,26,ablated,resid_mid,14,0.18560791015625,2.2079614647082053
pythia-2.8b-deduped,26,ablated,resid_final,14,0.343994140625,2.2079614647082053
pythia-2.8b-deduped,26,ablated,resid0,15,0.895782470703125,2.9948040375020355
pythia-2.8b-deduped,26,ablated,resid_mid,15,0.2159423828125,2.9948040375020355
pythia-2.8b-deduped,26,ablated,resid_final,15,0.377655029296875,2.9948040375020355
pythia-2.8b-deduped,26,ablated,resid0,16,0.849822998046875,2.2566291224211454
pythia-2.8b-deduped,26,ablated,resid_mid,16,0.2093505859375,2.2566291224211454
pythia-2.8b-deduped,26,ablated,resid_final,16,0.324462890625,2.2566291224211454
pythia-2.8b-deduped,26,ablated,resid0,17,0.80780029296875,2.9510697051882744
pythia-2.8b-deduped,26,ablated,resid_mid,17,0.19354248046875,2.9510697051882744
pythia-2.8b-deduped,26,ablated,resid_final,17,0.410888671875,2.9510697051882744
pythia-2.8b-deduped,26,ablated,resid0,18,0.790618896484375,2.8969981586560607
pythia-2.8b-deduped,26,ablated,resid_mid,18,0.19061279296875,2.8969981586560607
pythia-2.8b-deduped,26,ablated,resid_final,18,0.2919921875,2.8969981586560607
pythia-2.8b-deduped,26,ablated,resid0,19,0.911163330078125,3.041765708476305
pythia-2.8b-deduped,26,ablated,resid_mid,19,0.198822021484375,3.041765708476305
pythia-2.8b-deduped,26,ablated,resid_final,19,0.345428466796875,3.041765708476305
pythia-2.8b-deduped,26,ablated,resid0,20,0.9183349609375,1.965830153785646
pythia-2.8b-deduped,26,ablated,resid_mid,20,0.214752197265625,1.965830153785646
pythia-2.8b-deduped,26,ablated,resid_final,20,0.35333251953125,1.965830153785646
pythia-2.8b-deduped,26,ablated,resid0,21,0.799468994140625,1.8622205919236876
pythia-2.8b-deduped,26,ablated,resid_mid,21,0.2076416015625,1.8622205919236876
pythia-2.8b-deduped,26,ablated,resid_final,21,0.291717529296875,1.8622205919236876
pythia-2.8b-deduped,26,ablated,resid0,22,0.84014892578125,2.458825670182705
pythia-2.8b-deduped,26,ablated,resid_mid,22,0.211181640625,2.458825670182705
pythia-2.8b-deduped,26,ablated,resid_final,22,0.347747802734375,2.458825670182705
pythia-2.8b-deduped,26,ablated,resid0,23,0.882965087890625,2.4321455666795373
pythia-2.8b-deduped,26,ablated,resid_mid,23,0.236053466796875,2.4321455666795373
pythia-2.8b-deduped,26,ablated,resid_final,23,0.36627197265625,2.4321455666795373
pythia-2.8b-deduped,26,ablated,resid0,24,0.772003173828125,1.5722799696377479
pythia-2.8b-deduped,26,ablated,resid_mid,24,0.21588134765625,1.5722799696377479
pythia-2.8b-deduped,26,ablated,resid_final,24,0.393402099609375,1.5722799696377479
pythia-2.8b-deduped,26,ablated,resid0,25,0.820404052734375,2.7647425867144193
pythia-2.8b-deduped,26,ablated,resid_mid,25,0.1986083984375,2.7647425867144193
pythia-2.8b-deduped,26,ablated,resid_final,25,0.4781494140625,2.7647425867144193
pythia-2.8b-deduped,26,ablated,resid0,26,0.841094970703125,3.1686671478673816
pythia-2.8b-deduped,26,ablated,resid_mid,26,0.205474853515625,3.1686671478673816
pythia-2.8b-deduped,26,ablated,resid_final,26,0.412353515625,3.1686671478673816
pythia-2.8b-deduped,26,ablated,resid0,27,0.8460693359375,2.672351361834444
pythia-2.8b-deduped,26,ablated,resid_mid,27,0.201385498046875,2.672351361834444
pythia-2.8b-deduped,26,ablated,resid_final,27,0.380126953125,2.672351361834444
pythia-2.8b-deduped,26,ablated,resid0,28,0.748046875,2.108055505901575
pythia-2.8b-deduped,26,ablated,resid_mid,28,0.2152099609375,2.108055505901575
pythia-2.8b-deduped,26,ablated,resid_final,28,0.334564208984375,2.108055505901575
pythia-2.8b-deduped,26,ablated,resid0,29,0.911102294921875,2.1846673325635493
pythia-2.8b-deduped,26,ablated,resid_mid,29,0.234771728515625,2.1846673325635493
pythia-2.8b-deduped,26,ablated,resid_final,29,0.43133544921875,2.1846673325635493
pythia-2.8b-deduped,26,ablated,resid0,30,0.92266845703125,2.3375435983907664
pythia-2.8b-deduped,26,ablated,resid_mid,30,0.22998046875,2.3375435983907664
pythia-2.8b-deduped,26,ablated,resid_final,30,0.3414306640625,2.3375435983907664
pythia-2.8b-deduped,26,ablated,resid0,31,0.855743408203125,2.0142761766910553
pythia-2.8b-deduped,26,ablated,resid_mid,31,0.20751953125,2.0142761766910553
pythia-2.8b-deduped,26,ablated,resid_final,31,0.337615966796875,2.0142761766910553
pythia-2.8b-deduped,26,ablated,resid0,32,0.79254150390625,1.9268807780463248
pythia-2.8b-deduped,26,ablated,resid_mid,32,0.219696044921875,1.9268807780463248
pythia-2.8b-deduped,26,ablated,resid_final,32,0.359527587890625,1.9268807780463248
pythia-2.8b-deduped,26,ablated,resid0,33,0.791229248046875,2.2772933354135603
pythia-2.8b-deduped,26,ablated,resid_mid,33,0.20794677734375,2.2772933354135603
pythia-2.8b-deduped,26,ablated,resid_final,33,0.31488037109375,2.2772933354135603
pythia-2.8b-deduped,26,ablated,resid0,34,0.79388427734375,2.1750006126239896
pythia-2.8b-deduped,26,ablated,resid_mid,34,0.20068359375,2.1750006126239896
pythia-2.8b-deduped,26,ablated,resid_final,34,0.382537841796875,2.1750006126239896
pythia-2.8b-deduped,26,ablated,resid0,35,0.82147216796875,2.094727668329142
pythia-2.8b-deduped,26,ablated,resid_mid,35,0.174407958984375,2.094727668329142
pythia-2.8b-deduped,26,ablated,resid_final,35,0.383636474609375,2.094727668329142
pythia-2.8b-deduped,26,ablated,resid0,36,0.90692138671875,2.4808203757274896
pythia-2.8b-deduped,26,ablated,resid_mid,36,0.19915771484375,2.4808203757274896
pythia-2.8b-deduped,26,ablated,resid_final,36,0.309112548828125,2.4808203757274896
pythia-2.8b-deduped,26,ablated,resid0,37,0.924957275390625,2.1197556207189336
pythia-2.8b-deduped,26,ablated,resid_mid,37,0.231689453125,2.1197556207189336
pythia-2.8b-deduped,26,ablated,resid_final,37,0.364105224609375,2.1197556207189336
pythia-2.8b-deduped,26,ablated,resid0,38,0.917327880859375,1.5077321300050244
pythia-2.8b-deduped,26,ablated,resid_mid,38,0.23712158203125,1.5077321300050244
pythia-2.8b-deduped,26,ablated,resid_final,38,0.403167724609375,1.5077321300050244
pythia-2.8b-deduped,26,ablated,resid0,39,0.86395263671875,1.5786714881087391
pythia-2.8b-deduped,26,ablated,resid_mid,39,0.23388671875,1.5786714881087391
pythia-2.8b-deduped,26,ablated,resid_final,39,0.40399169921875,1.5786714881087391
pythia-2.8b-deduped,26,ablated,resid0,40,0.756317138671875,2.1434192813467234
pythia-2.8b-deduped,26,ablated,resid_mid,40,0.201995849609375,2.1434192813467234
pythia-2.8b-deduped,26,ablated,resid_final,40,0.385589599609375,2.1434192813467234
pythia-2.8b-deduped,26,ablated,resid0,41,0.836944580078125,1.9037809110013768
pythia-2.8b-deduped,26,ablated,resid_mid,41,0.218658447265625,1.9037809110013768
pythia-2.8b-deduped,26,ablated,resid_final,41,0.43365478515625,1.9037809110013768
pythia-2.8b-deduped,26,ablated,resid0,42,0.862701416015625,1.963037554960465
pythia-2.8b-deduped,26,ablated,resid_mid,42,0.228424072265625,1.963037554960465
pythia-2.8b-deduped,26,ablated,resid_final,42,0.482330322265625,1.963037554960465
pythia-2.8b-deduped,26,ablated,resid0,43,0.79742431640625,2.2209414242533967
pythia-2.8b-deduped,26,ablated,resid_mid,43,0.232025146484375,2.2209414242533967
pythia-2.8b-deduped,26,ablated,resid_final,43,0.415069580078125,2.2209414242533967
pythia-2.8b-deduped,26,ablated,resid0,44,0.762420654296875,1.6844476333353668
pythia-2.8b-deduped,26,ablated,resid_mid,44,0.23443603515625,1.6844476333353668
pythia-2.8b-deduped,26,ablated,resid_final,44,0.3743896484375,1.6844476333353668
pythia-2.8b-deduped,26,ablated,resid0,45,0.84039306640625,2.2037628018297255
pythia-2.8b-deduped,26,ablated,resid_mid,45,0.22564697265625,2.2037628018297255
pythia-2.8b-deduped,26,ablated,resid_final,45,0.491455078125,2.2037628018297255
pythia-2.8b-deduped,26,ablated,resid0,46,0.85260009765625,1.3394480166316498
pythia-2.8b-deduped,26,ablated,resid_mid,46,0.250885009765625,1.3394480166316498
pythia-2.8b-deduped,26,ablated,resid_final,46,0.363006591796875,1.3394480166316498
pythia-2.8b-deduped,26,ablated,logits,47,,1.372003705240786
pythia-2.8b-deduped,27,ablated,resid0,0,0.9359130859375,3.5753628313541412
pythia-2.8b-deduped,27,ablated,resid_mid,0,0.249908447265625,3.5753628313541412
pythia-2.8b-deduped,27,ablated,resid_final,0,0.42010498046875,3.5753628313541412
pythia-2.8b-deduped,27,ablated,resid0,1,0.789031982421875,3.5951875522732735
pythia-2.8b-deduped,27,ablated,resid_mid,1,0.243621826171875,3.5951875522732735
pythia-2.8b-deduped,27,ablated,resid_final,1,0.426727294921875,3.5951875522732735
pythia-2.8b-deduped,27,ablated,resid0,2,0.5699462890625,2.9070855248719454
pythia-2.8b-deduped,27,ablated,resid_mid,2,0.18511962890625,2.9070855248719454
pythia-2.8b-deduped,27,ablated,resid_final,2,0.282257080078125,2.9070855248719454
pythia-2.8b-deduped,27,ablated,resid0,3,0.874420166015625,4.731129557825625
pythia-2.8b-deduped,27,ablated,resid_mid,3,0.23486328125,4.731129557825625
pythia-2.8b-deduped,27,ablated,resid_final,3,0.56695556640625,4.731129557825625
pythia-2.8b-deduped,27,ablated,resid0,4,0.9200439453125,3.8385167391970754
pythia-2.8b-deduped,27,ablated,resid_mid,4,0.211883544921875,3.8385167391970754
pythia-2.8b-deduped,27,ablated,resid_final,4,0.331634521484375,3.8385167391970754
pythia-2.8b-deduped,27,ablated,resid0,5,0.79766845703125,3.443141191659379
pythia-2.8b-deduped,27,ablated,resid_mid,5,0.226837158203125,3.443141191659379
pythia-2.8b-deduped,27,ablated,resid_final,5,0.377593994140625,3.443141191659379
pythia-2.8b-deduped,27,ablated,resid0,6,0.917144775390625,3.795404352073092
pythia-2.8b-deduped,27,ablated,resid_mid,6,0.180908203125,3.795404352073092
pythia-2.8b-deduped,27,ablated,resid_final,6,0.400390625,3.795404352073092
pythia-2.8b-deduped,27,ablated,resid0,7,0.878021240234375,3.4981395304203033
pythia-2.8b-deduped,27,ablated,resid_mid,7,0.198028564453125,3.4981395304203033
pythia-2.8b-deduped,27,ablated,resid_final,7,0.352447509765625,3.4981395304203033
pythia-2.8b-deduped,27,ablated,resid0,8,0.908050537109375,3.7783766128122807
pythia-2.8b-deduped,27,ablated,resid_mid,8,0.19970703125,3.7783766128122807
pythia-2.8b-deduped,27,ablated,resid_final,8,0.349822998046875,3.7783766128122807
pythia-2.8b-deduped,27,ablated,resid0,9,0.817108154296875,2.9915920421481133
pythia-2.8b-deduped,27,ablated,resid_mid,9,0.194610595703125,2.9915920421481133
pythia-2.8b-deduped,27,ablated,resid_final,9,0.3201904296875,2.9915920421481133
pythia-2.8b-deduped,27,ablated,resid0,10,0.89801025390625,3.2490574214607477
pythia-2.8b-deduped,27,ablated,resid_mid,10,0.201568603515625,3.2490574214607477
pythia-2.8b-deduped,27,ablated,resid_final,10,0.351898193359375,3.2490574214607477
pythia-2.8b-deduped,27,ablated,resid0,11,0.8885498046875,3.024846002459526
pythia-2.8b-deduped,27,ablated,resid_mid,11,0.18280029296875,3.024846002459526
pythia-2.8b-deduped,27,ablated,resid_final,11,0.264923095703125,3.024846002459526
pythia-2.8b-deduped,27,ablated,resid0,12,0.87188720703125,3.151410795748234
pythia-2.8b-deduped,27,ablated,resid_mid,12,0.191680908203125,3.151410795748234
pythia-2.8b-deduped,27,ablated,resid_final,12,0.29998779296875,3.151410795748234
pythia-2.8b-deduped,27,ablated,resid0,13,0.905548095703125,2.8744694851338863
pythia-2.8b-deduped,27,ablated,resid_mid,13,0.201446533203125,2.8744694851338863
pythia-2.8b-deduped,27,ablated,resid_final,13,0.31414794921875,2.8744694851338863
pythia-2.8b-deduped,27,ablated,resid0,14,0.881317138671875,2.8883687218185514
pythia-2.8b-deduped,27,ablated,resid_mid,14,0.189788818359375,2.8883687218185514
pythia-2.8b-deduped,27,ablated,resid_final,14,0.34246826171875,2.8883687218185514
pythia-2.8b-deduped,27,ablated,resid0,15,0.843170166015625,2.82094170153141
pythia-2.8b-deduped,27,ablated,resid_mid,15,0.199188232421875,2.82094170153141
pythia-2.8b-deduped,27,ablated,resid_final,15,0.376220703125,2.82094170153141
pythia-2.8b-deduped,27,ablated,resid0,16,0.837799072265625,2.6846173342783004
pythia-2.8b-deduped,27,ablated,resid_mid,16,0.191864013671875,2.6846173342783004
pythia-2.8b-deduped,27,ablated,resid_final,16,0.41204833984375,2.6846173342783004
pythia-2.8b-deduped,27,ablated,resid0,17,0.8123779296875,2.357353803701699
pythia-2.8b-deduped,27,ablated,resid_mid,17,0.210845947265625,2.357353803701699
pythia-2.8b-deduped,27,ablated,resid_final,17,0.2733154296875,2.357353803701699
pythia-2.8b-deduped,27,ablated,resid0,18,0.784088134765625,2.7259679925628006
pythia-2.8b-deduped,27,ablated,resid_mid,18,0.1978759765625,2.7259679925628006
pythia-2.8b-deduped,27,ablated,resid_final,18,0.46649169921875,2.7259679925628006
pythia-2.8b-deduped,27,ablated,resid0,19,0.709075927734375,3.6254313717363402
pythia-2.8b-deduped,27,ablated,resid_mid,19,0.18682861328125,3.6254313717363402
pythia-2.8b-deduped,27,ablated,resid_final,19,0.40899658203125,3.6254313717363402
pythia-2.8b-deduped,27,ablated,resid0,20,0.90643310546875,2.885723678395152
pythia-2.8b-deduped,27,ablated,resid_mid,20,0.2275390625,2.885723678395152
pythia-2.8b-deduped,27,ablated,resid_final,20,0.449859619140625,2.885723678395152
pythia-2.8b-deduped,27,ablated,resid0,21,0.9039306640625,2.1110598342493176
pythia-2.8b-deduped,27,ablated,resid_mid,21,0.20831298828125,2.1110598342493176
pythia-2.8b-deduped,27,ablated,resid_final,21,0.458831787109375,2.1110598342493176
pythia-2.8b-deduped,27,ablated,resid0,22,0.85955810546875,2.693072834983468
pythia-2.8b-deduped,27,ablated,resid_mid,22,0.1922607421875,2.693072834983468
pythia-2.8b-deduped,27,ablated,resid_final,22,0.306182861328125,2.693072834983468
pythia-2.8b-deduped,27,ablated,resid0,23,0.84954833984375,3.214460104703903
pythia-2.8b-deduped,27,ablated,resid_mid,23,0.177001953125,3.214460104703903
pythia-2.8b-deduped,27,ablated,resid_final,23,0.3927001953125,3.214460104703903
pythia-2.8b-deduped,27,ablated,resid0,24,0.877593994140625,3.169668053742498
pythia-2.8b-deduped,27,ablated,resid_mid,24,0.221710205078125,3.169668053742498
pythia-2.8b-deduped,27,ablated,resid_final,24,0.37738037109375,3.169668053742498
pythia-2.8b-deduped,27,ablated,resid0,25,0.859344482421875,2.0150297961663455
pythia-2.8b-deduped,27,ablated,resid_mid,25,0.223876953125,2.0150297961663455
pythia-2.8b-deduped,27,ablated,resid_final,25,0.3681640625,2.0150297961663455
pythia-2.8b-deduped,27,ablated,resid0,26,0.83203125,2.7507430410478264
pythia-2.8b-deduped,27,ablated,resid_mid,26,0.235198974609375,2.7507430410478264
pythia-2.8b-deduped,27,ablated,resid_final,26,0.37127685546875,2.7507430410478264
pythia-2.8b-deduped,27,ablated,resid0,27,0.8763427734375,2.6029557920992374
pythia-2.8b-deduped,27,ablated,resid_mid,27,0.24468994140625,2.6029557920992374
pythia-2.8b-deduped,27,ablated,resid_final,27,0.43792724609375,2.6029557920992374
pythia-2.8b-deduped,27,ablated,resid0,28,0.83758544921875,2.0438639933709055
pythia-2.8b-deduped,27,ablated,resid_mid,28,0.21136474609375,2.0438639933709055
pythia-2.8b-deduped,27,ablated,resid_final,28,0.354522705078125,2.0438639933709055
pythia-2.8b-deduped,27,ablated,resid0,29,0.869049072265625,2.871014181058854
pythia-2.8b-deduped,27,ablated,resid_mid,29,0.19671630859375,2.871014181058854
pythia-2.8b-deduped,27,ablated,resid_final,29,0.370849609375,2.871014181058854
pythia-2.8b-deduped,27,ablated,resid0,30,0.865081787109375,3.190098039805889
pythia-2.8b-deduped,27,ablated,resid_mid,30,0.169586181640625,3.190098039805889
pythia-2.8b-deduped,27,ablated,resid_final,30,0.3726806640625,3.190098039805889
pythia-2.8b-deduped,27,ablated,resid0,31,0.808197021484375,3.0838990975171328
